time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,velocity,b
12.21445,500,-66.8,-57.761074395096,-5.02861332441408,-3.22772406696466,-31.6493397356726,-31.3070486794212,37.1068821114749,-8.37496407170232,-6.24185394083695,-4.84304222445051,-1.27955267781864,-1.66061836321315,57.4928502182742,2.05380981721093,2.9921875
12.22297,500,-66.8,-57.6598524669056,-5.02636257672725,-3.23042020395795,-31.6849084916484,-31.3393528807387,37.1328372197852,-8.38985201703035,-6.24074340723966,-4.83871182549857,-1.28066321141593,-1.65355158730515,57.5659670539349,2.05380981721093,2.9921875
12.23153,500,-66.8,-57.6523785201349,-5.02417095420055,-3.23308939250658,-31.7204588296973,-31.3716837739412,37.1587842760034,-8.40475399129894,-6.23966204638223,-4.83962134917683,-1.28174457227335,-1.6518005278079,57.6390031671384,2.05380981721093,2.9921875
12.24,500,-66.8,-57.6449810230678,-4.92238549786993,-3.23573190288221,-31.7549950625123,-31.4040410922467,37.1847232696248,-8.41966999523435,-6.18944043796644,-4.8405218802785,-1.33196618068914,-1.65006706881099,57.7100146779038,2.05380981721093,2.9921875
12.24892,500,-66.8,-57.6449810230678,-4.92238549786993,-3.23573190288221,-31.7549950625123,-31.4040410922467,37.1847232696248,-8.41966999523435,-6.18944043796644,-4.8405218802785,-1.33196618068914,-1.65006706881099,57.7100146779038,2.05380981721093,2.9921875
12.25734,500,-66.8,-57.4699961198536,-5.09098154088669,-3.23811494594344,-31.791466110625,-31.4364222409824,37.2105187511563,-8.43452211712287,-6.27262682586588,-4.83197442015809,-1.24877979278971,-1.63891194496133,57.7833616938406,2.05380981721093,2.9765625
12.26602,500,-66.8,-57.4673102822583,-5.08825571723531,-3.24047612061366,-31.8279064370854,-31.4688270014642,37.2363061615996,-8.44938824824917,-6.27128188668728,-4.83299902199582,-1.2501247319683,-1.63758492880227,57.85664780971,2.05380981721093,2.9765625
12.2751,500,-66.8,-57.4684113913647,-5.07932489021767,-3.2428176021586,-31.8642489336391,-31.501255176761,37.2620854899758,-8.46426839006663,-6.26687535835329,-4.8342260311769,-1.25453126030229,-1.63648190000024,57.9297703227888,2.05380981721093,2.9765625
12.2833,500,-66.8,-58.8116685526125,-5.0771199895247,-3.24584397020924,-31.8986472726156,-31.5337136157376,37.2878566262467,-8.47916271540673,-6.26578744596198,-4.91100396296663,-1.25561917269361,-1.71094922723993,58.0099616367874,2.05380981721093,2.9765625
12.29232,500,-66.8,-58.7850417497361,-5.07497637677501,-3.24883038177268,-31.933047349822,-31.5662019188291,37.3136195622164,-8.49407122043762,-6.26472977344184,-4.91099815819683,-1.25667684521374,-1.70795696297698,58.0900036419315,2.05380981721093,2.9765625
12.30174,500,-66.8,-58.7518968987328,-5.0704489212693,-3.25177375898091,-31.9674351567372,-31.5987196556921,37.3393742900969,-8.50899390062031,-6.26249589734869,-4.9106056858636,-1.2589107213069,-1.7046174607337,58.169813016808,2.05380981721093,2.9765625
12.3116,500,-66.8,-58.7339591970907,-5.19238382985529,-3.25468245253536,-32.0030543365745,-31.63126647949,37.3651208008997,-8.52393075348555,-6.32265937700466,-4.91104811148981,-1.19874724165093,-1.70215532331326,58.2519458754096,2.05380981721093,2.9765625
12.31933,500,-66.8,-58.7339591970907,-5.19238382985529,-3.25468245253536,-32.0030543365745,-31.63126647949,37.3651208008997,-8.52393075348555,-6.32265937700466,-4.91104811148981,-1.19874724165093,-1.70215532331326,58.2519458754096,2.05380981721093,2.9765625
12.32721,500,-66.8,-58.7092865976889,-5.1931855696034,-3.25755322548969,-32.0386964960154,-31.6638420110168,37.390859086069,-8.538881775811,-6.32305496062861,-4.91109426301242,-1.19835165802697,-1.69933113807149,58.3340250020304,2.05380981721093,2.9765625
12.33611,500,-66.8,-58.6808192508648,-5.06336441803485,-3.26038441178121,-32.073061183874,-31.6964458544058,37.4165891372624,-8.55384696400281,-6.25900035721862,-4.91090806774865,-1.26240626143697,-1.69631202658647,58.4134663385453,2.05380981721093,2.9765625
12.34524,500,-66.8,-58.2838830582426,-5.06225203378978,-3.26298296589547,-32.1079689160702,-31.7290756833355,37.4423109734098,-8.56882626763283,-6.25845149957257,-4.88995829813452,-1.26295511908302,-1.67256840538665,58.4908071093555,2.05380981721093,2.9765625
12.35338,500,-66.8,-58.3007160479333,-5.06136116389281,-3.26556804559022,-32.1428346477515,-31.7617313630615,37.4680245824461,-8.58381968960252,-6.2580119385515,-4.89218810456771,-1.26339468010409,-1.67223392470303,58.5682309952232,2.05380981721093,2.9765625
12.36283,500,-66.8,-59.685789825994,-5.06054793899906,-3.26870992336692,-32.1757078216625,-31.7944184615645,37.493594871389,-8.59874870069086,-6.25761068808173,-4.97144041923289,-1.26379593057385,-1.74893524898444,58.6529854996118,2.05380981721093,2.9609375
12.37047,500,-66.8,-59.6442564476864,-5.05960560858789,-3.27180288715496,-32.2086134390514,-31.8271364897047,37.5191568132456,-8.61369199943036,-6.25714573610712,-4.97065239802181,-1.26426088254847,-1.74504678177489,58.7375452045398,2.05380981721093,2.9609375
12.37955,500,-66.8,-59.6442564476864,-5.05960560858789,-3.27180288715496,-32.2086134390514,-31.8271364897047,37.5191568132456,-8.61369199943036,-6.25714573610712,-4.97065239802181,-1.26426088254847,-1.74504678177489,58.7375452045398,2.05380981721093,2.9609375
12.3879,500,-66.8,-59.6033102819821,-5.06753081104834,-3.27484766729377,-32.241639917512,-31.8598849656457,37.5447104013142,-8.62864957896446,-6.26105608272178,-4.96987330119748,-1.26035053593381,-1.74121550791453,58.8220856464134,2.05380981721093,2.9609375
12.39653,500,-66.8,-59.5633587833419,-5.15009980869185,-3.27784520166603,-32.2755323372505,-31.8926634169297,37.570255628731,-8.64362143272159,-6.30179616501279,-4.96912642796653,-1.2196104536428,-1.73746400590151,58.9080831501638,2.05380981721093,2.9609375
12.40503,500,-66.8,-59.5248951648094,-4.9855385195101,-3.28079667891557,-32.3078130328801,-31.9254713829855,37.5957924884355,-8.65860755447244,-6.22060055098676,-4.96844000797149,-1.30080606766883,-1.73381957986349,58.9906956451624,2.05380981721093,2.9609375
12.41393,500,-66.8,-59.4869368042969,-4.98701304870391,-3.28370276171314,-32.3401516147651,-31.9583084098687,37.6213209732466,-8.67360793819906,-6.22132809331391,-4.96775930808417,-1.30007852534167,-1.73022632370304,59.0731510580594,2.05380981721093,2.9609375
12.42216,500,-66.8,-59.4492346168989,-4.98840910351366,-3.28656397628189,-32.3725473139739,-31.9911740488969,37.6468410758833,-8.68862257805866,-6.22201691586784,-4.96707063230014,-1.29938970278775,-1.72666988748358,59.155447949428,2.05380981721093,2.9609375
12.43186,500,-66.8,-59.9811672212892,-4.98977893754501,-3.28967967416933,-32.4041878026562,-32.0240708449033,37.6723527463578,-8.70365154070734,-6.22269280091858,-4.99842909139168,-1.298713817737,-1.75520486269353,59.2405996292221,2.05380981721093,2.9609375
12.44003,500,-66.8,-59.9718276336259,-4.99113103145171,-3.2927635804426,-32.435841536715,-32.0569984799718,37.6978559754564,-8.71869482340245,-6.22335993287605,-4.99944059738856,-1.29804668577953,-1.75314175734835,59.3257534231737,2.05380981721093,2.9609375
12.44895,500,-66.8,-59.9718276336259,-4.99113103145171,-3.2927635804426,-32.435841536715,-32.0569984799718,37.6978559754564,-8.71869482340245,-6.22335993287605,-4.99944059738856,-1.29804668577953,-1.75314175734835,59.3257534231737,2.05380981721093,2.9609375
12.4574,500,-66.8,-59.8708572572504,-5.02984713574566,-3.2956926984596,-32.4680130656046,-32.0899554062197,37.7232834701291,-8.7337127194683,-6.24246271139993,-4.99527779129215,-1.27894390725566,-1.7459357122897,59.4111633527369,2.05380981721093,2.953125
12.46691,500,-66.8,-59.8297892952586,-5.03047307888152,-3.29857491608969,-32.5002356616551,-32.1229411546433,37.7487025143905,-8.74874491413223,-6.24277155582813,-4.99441099501336,-1.27863506282745,-1.74217842412029,59.4963989742235,2.05380981721093,2.953125
12.47541,500,-66.8,-59.7880480386706,-4.92942125831284,-3.30141028580647,-32.5314932515289,-32.1559552567635,37.7741131013799,-8.76379140064676,-6.19291192808507,-4.99348315266956,-1.32849469057052,-1.73840637179983,59.5794403946519,2.05380981721093,2.953125
12.4836,500,-66.8,-59.7474174890973,-4.9408791949783,-3.30419979593608,-32.5629156576787,-32.1889972539843,37.7995152240708,-8.77885217255173,-6.19856534881146,-4.99259472579173,-1.32284126984412,-1.73471996507765,59.6624934304394,2.05380981721093,2.953125
12.49344,500,-66.8,-59.7076034099006,-4.9437183296952,-3.30694427182666,-32.5944153327691,-32.2220666959634,37.8249088752954,-8.7939272236316,-6.19996619640926,-4.99172963710579,-1.32144042224632,-1.73110215138656,59.7453930543056,2.05380981721093,2.953125
12.50162,500,-66.8,-58.9698957972021,-4.94652892729407,-3.30927782417216,-32.6269876602604,-32.2551594734654,37.8502941003795,-8.80901645936464,-6.20135296360679,-4.95155235037316,-1.32005365504879,-1.68821658002364,59.8244439676055,2.05380981721093,2.953125
12.5111,500,-66.8,-60.1315316299016,-4.96461563390946,-3.31227640787325,-32.6580813195245,-32.2882822368038,37.8757379574522,-8.82415994595002,-6.21027706268652,-5.0181014606927,-1.31112955596907,-1.75246291043065,59.9099901398891,2.05380981721093,2.9609375
12.52016,500,-66.8,-60.0861397117122,-4.96676723278603,-3.31522528918081,-32.6892475834428,-32.3214344889546,37.9011732829794,-8.83931775793014,-6.21133867561377,-5.01702550934983,-1.31006794304182,-1.74842791755342,59.9953646019951,2.05380981721093,2.9609375
12.5392,500,-66.8,-59.9976778828381,-4.96855566280254,-3.31810229244932,-32.7205446516752,-32.3546155111374,37.9266000732747,-8.85448988315945,-6.21222109865539,-5.01350028668263,-1.30918552000019,-1.74199270032252,60.0803308926729,2.05380981721093,2.9609375
12.54576,500,-66.8,-59.9570038982696,-4.84781574826918,-3.32093311875501,-32.7506797846107,-32.3878248415827,37.9520183209308,-8.86967631574884,-6.15264723686364,-5.01262995676958,-1.36875938179194,-1.73828330603287,60.1626965105824,2.05380981721093,2.9609375
12.55183,500,-66.8,-59.9171643296726,-4.85266734889406,-3.32371860455656,-32.7809151333581,-32.4210620268854,37.9774280183982,-8.88487705005063,-6.155041048274,-5.01178381875348,-1.36636557038159,-1.73464367166979,60.2449330600433,2.05380981721093,2.9609375
12.55859,500,-66.8,-59.9171643296726,-4.85266734889406,-3.32371860455656,-32.7809151333581,-32.4210620268854,37.9774280183982,-8.88487705005063,-6.155041048274,-5.01178381875348,-1.36636557038159,-1.73464367166979,60.2449330600433,2.05380981721093,2.9609375
12.56469,500,-66.8,-59.8610081545761,-4.85808195460618,-3.3264505776356,-32.8112797668305,-32.4543265319182,38.0028291592871,-8.90009207848437,-6.15771265006863,-5.00999671787895,-1.36369396858696,-1.73010781704956,60.3269653422737,2.05380981721093,2.9609375
12.57312,500,-66.8,-60.6919941367803,-4.86207401760524,-3.32959510314521,-32.8404944056449,-32.4876224822054,38.0282216698511,-8.91532150578666,-6.15968236000498,-5.05812750160373,-1.36172425865061,-1.77554265408168,60.4134602589335,2.05380981721093,2.9609375
12.58317,500,-66.8,-60.6700561723092,-4.86665309808736,-3.33270097617539,-32.8697759048006,-32.5209494912223,38.053605541488,-8.93056532779497,-6.1619417081984,-5.05844396850289,-1.35946491045719,-1.77275606216497,60.4999359070712,2.05380981721093,2.9609375
12.59062,500,-66.8,-59.7326128506365,-4.87154822828981,-3.33528804099814,-32.9004332744728,-32.5543023708868,38.0789808350721,-8.94582342480011,-6.16435699738641,-5.0072002857749,-1.35704962126918,-1.7184474633923,60.5815529690072,2.05380981721093,2.9609375
12.59987,500,-66.8,-59.7326128506365,-4.87154822828981,-3.33528804099814,-32.9004332744728,-32.5543023708868,38.0789808350721,-8.94582342480011,-6.16435699738641,-5.0072002857749,-1.35704962126918,-1.7184474633923,60.5815529690072,2.05380981721093,2.9609375
12.60868,500,-66.8,-59.7021399707165,-4.91004568617697,-3.33783678505443,-32.9315150544197,-32.5876807379912,38.1043475419259,-8.96109579305435,-6.18335189434627,-5.00676119965806,-1.33805472430932,-1.71545542794148,60.6637635884207,2.05380981721093,2.9609375
12.61693,500,-66.8,-59.6735560584975,-4.91058800682484,-3.34034853046617,-32.9626371518124,-32.6210842225493,38.129705653166,-8.9763824291472,-6.18361947889316,-5.0064095508412,-1.33778713976242,-1.71258864522314,60.7458269034681,2.05380981721093,2.9609375
12.62652,500,-66.8,-59.6458408068689,-4.78622593178319,-3.3428240524518,-32.9925496115275,-32.6545124623266,38.1550551597833,-8.99168332987095,-6.12225841946804,-5.00608855046539,-1.39914819918755,-1.70978902169122,60.8252430510468,2.05380981721093,2.9609375
12.6361,500,-66.8,-59.6175378193308,-4.79253061889833,-3.34526335517133,-33.0225659601934,-32.6879650951306,38.1803960527559,-9.00699849203291,-6.12536919323568,-5.00571658888569,-1.39603742541991,-1.70697418270509,60.9045971627209,2.05380981721093,2.9609375
12.6447,500,-66.8,-59.6517257299594,-4.7987425737999,-3.34769954862805,-33.0525961060212,-32.7214420898686,38.2057283182355,-9.02232792040999,-6.12843421232396,-5.00884486617743,-1.39297240633163,-1.70769532423491,60.9842189923512,2.05380981721093,2.9609375
12.65284,500,-66.8,-60.2092954105837,-4.80482518813848,-3.35040734876307,-33.0818918358338,-32.7549461626074,38.2310519023666,-9.03767168577108,-6.13143541393438,-5.04143693201023,-1.38997120472121,-1.73788332256692,61.0668785446356,2.05380981721093,2.9609375
12.66247,500,-66.8,-59.031765268123,-4.81073419151841,-3.35262555775701,-33.1129222438769,-32.7884724174356,38.2565005175215,-9.05311060991533,-6.13435095476479,-4.97648044078941,-1.38705566389079,-1.67025473883011,61.1434034844439,2.05380981721093,2.9765625
12.67034,500,-66.8,-59.0226628958666,-4.81656022902763,-3.35481994586185,-33.1440256817741,-32.8220206161443,38.2819405185606,-9.0685637241374,-6.13722555969316,-4.97706247465113,-1.38418105896243,-1.66864781510409,61.2199562899457,2.05380981721093,2.9765625
12.67954,500,-66.8,-59.0226628958666,-4.81656022902763,-3.35481994586185,-33.1440256817741,-32.8220206161443,38.2819405185606,-9.0685637241374,-6.13722555969316,-4.97706247465113,-1.38418105896243,-1.66864781510409,61.2199562899457,2.05380981721093,2.9765625
12.68774,500,-66.8,-59.0132190824891,-4.82232656738161,-3.35699053838308,-33.1752018833331,-32.8555905207778,38.3073718940286,-9.08403102945677,-6.14007070866872,-4.97761353269427,-1.38133590998686,-1.66703342232378,61.2965351855703,2.05380981721093,2.9765625
12.69712,500,-66.8,-59.0037999750486,-4.77606049881477,-3.35913755257576,-33.2059303380218,-32.8891818955528,38.332794632437,-9.0995125269248,-6.11724272850076,-4.97815424073487,-1.40416389015482,-1.66543216133341,61.3720898540967,2.05380981721093,2.9765625
12.70566,500,-66.8,-58.9944631303947,-4.77940557876168,-3.36126123403767,-33.2367098795486,-32.9227945071418,38.3582087222611,-9.1150082176304,-6.1188932127769,-4.97868794630084,-1.40251340587868,-1.66384716527077,61.4476090207511,2.05380981721093,2.9765625
12.71458,500,-66.8,-59.2473033063287,-4.7910893237913,-3.36349938277804,-33.2672499365509,-32.9564295002178,38.3836141318041,-9.13051813568259,-6.12465804882383,-4.99397016911994,-1.39674856983176,-1.67703371150455,61.5246522643372,2.05380981721093,2.9765625
12.72342,500,-66.8,-59.2320764358035,-4.7971813196943,-3.36571032509223,-33.2978739452591,-32.9900866027164,38.4090108501013,-9.14604228112656,-6.12766387935936,-4.99421724466251,-1.39374273929623,-1.67507215265734,61.6016981289845,2.05380981721093,2.9765625
12.73218,500,-66.8,-58.504188602511,-4.8032972539123,-3.36752026508661,-33.3295984536669,-33.0237618046146,38.4343989210059,-9.16158056442224,-6.13068152121572,-4.95432954246805,-1.39072509743986,-1.63300266372957,61.6749761625089,2.05380981721093,2.9765625
12.74086,500,-66.8,-58.568661645231,-4.80927432397871,-3.36934850419818,-33.3612965071064,-33.0574552889035,38.4597783268927,-9.17713299667148,-6.13363064659346,-4.95885227904917,-1.38777597206212,-1.63573932790053,61.7486613417227,2.05380981721093,2.9765625
12.74989,500,-66.8,-58.568661645231,-4.80927432397871,-3.36934850419818,-33.3612965071064,-33.0574552889035,38.4597783268927,-9.17713299667148,-6.13363064659346,-4.95885227904917,-1.38777597206212,-1.63573932790053,61.7486613417227,2.05380981721093,2.9765625
12.75911,500,-66.8,-58.572544787598,-4.81514017860317,-3.37116308562192,-33.3930527228451,-33.0911669190062,38.4851490548333,-9.19269958126158,-6.13652489754634,-4.95997295712741,-1.38488172110925,-1.63505587576092,61.8224339330419,2.05380981721093,2.9765625
12.76763,500,-66.8,-58.5763475446649,-4.8846740320797,-3.37296408442203,-33.4255036158859,-33.1248965590965,38.510511091895,-9.20828032155563,-6.17083335463667,-4.96108237088544,-1.35057326401891,-1.63437463688571,61.8975896890775,2.05380981721093,2.9765625
12.77619,500,-66.8,-58.6873756422759,-4.78050624830178,-3.37503412239156,-33.456755299573,-33.158646899566,38.5360641173025,-9.22399791845512,-6.11943629031107,-4.96822165014922,-1.40197032834452,-1.63973666702654,61.9711808378538,2.05380981721093,3
12.78573,500,-66.8,-58.6843190498025,-4.7870485093604,-3.37708492341933,-33.4880808757173,-33.1924177480454,38.5616084170055,-9.23972969243162,-6.12266428461285,-4.96907094049102,-1.39874233404273,-1.63854321688145,62.04483692579,2.05380981721093,3
12.79417,500,-66.8,-58.6788847461155,-4.79748244874379,-3.37911540346078,-33.5195223957657,-33.2262089013247,38.5871439782007,-9.2554756466489,-6.12781245839757,-4.96977687892432,-1.39359416025802,-1.63722539809307,62.1186264162243,2.05380981721093,3
12.80347,500,-66.8,-58.6610892129362,-4.79748244874379,-3.38111924800484,-33.5509926858462,-33.260020093049,38.6126707890247,-9.2712357827182,-6.12781245839757,-4.96977687892432,-1.39359416025802,-1.63522169388593,62.1924159066586,2.05380981721093,3
12.81189,500,-66.8,-57.8309924299778,-4.80939802466581,-3.38281958576911,-33.5505599926136,-33.2938482881506,38.638321852301,-9.28709208513101,-6.13369168131976,-4.9240328386192,-1.38771493733583,-1.58750023363015,62.2618661190459,2.05380981721093,3.015625
12.82038,500,-66.8,-57.85405407965,-4.81675237347195,-3.38451761853895,-33.6165932125594,-33.3276934635795,38.6639641998899,-9.30296247843224,-6.13732036501594,-4.9261701200549,-1.38408625363965,-1.58795959956692,62.3315301116077,2.05380981721093,3.015625
12.82932,500,-66.8,-57.85405407965,-4.81675237347195,-3.38451761853895,-33.6165932125594,-33.3276934635795,38.6639641998899,-9.30296247843224,-6.13732036501594,-4.9261701200549,-1.38408625363965,-1.58795959956692,62.3315301116077,2.05380981721093,3.015625
12.83755,500,-66.8,-57.8671619716776,-4.74308518890337,-3.38620814176568,-33.6486678293318,-33.3615555442403,38.6895978165809,-9.31884696988615,-6.10097249539024,-4.92774588800398,-1.42043412326534,-1.58785972661565,62.3997005422496,2.05380981721093,3.015625
12.84655,500,-66.8,-57.884451469743,-4.74760331627996,-3.3878934137382,-33.6807732818276,-33.3954344776204,38.7152226868482,-9.33474556722029,-6.10320176892361,-4.92955336655872,-1.41820484973197,-1.58799897478519,62.4679768026803,2.05380981721093,3.015625
12.85548,500,-66.8,-57.9040029292177,-4.83565825013211,-3.38957466611197,-33.7137413910709,-33.4293302235239,38.7408387950027,-9.35065827837927,-6.14664864794174,-4.93148559790913,-1.37475797071384,-1.5882681577566,62.5380845524196,2.05380981721093,3.015625
12.86509,500,-66.8,-58.1591876334952,-4.84050947976536,-3.39130099622519,-33.7463989086868,-33.4632432327281,38.76637974425,-9.36654391574825,-6.1490422763024,-4.94668151547701,-1.37236434235318,-1.601804993538,62.6095929135412,2.05380981721093,3.0078125
12.87321,500,-66.8,-58.1478601364146,-4.84515762698949,-3.39300671445934,-33.7791229720075,-33.4971732991143,38.7919118846636,-9.38244370722399,-6.15133570247707,-4.94689558311453,-1.37007091617852,-1.60031549608739,62.6810911361477,2.05380981721093,3.0078125
12.88331,500,-66.8,-57.2609636022029,-4.84969688358026,-3.3942324665969,-33.8131611660694,-33.5311156230216,38.8174352716526,-9.39835754647418,-6.15357540130261,-4.89780673557443,-1.36783121735297,-1.54954342353044,62.7479435463007,2.05380981721093,3.0078125
12.89177,500,-66.8,-57.2944252963704,-4.85426081022042,-3.39546536667822,-33.8472067077461,-33.5650702759295,38.842949888247,-9.41428544348275,-6.15582727249152,-4.90029535458854,-1.36557934616407,-1.55082245433644,62.815001700774,2.05380981721093,3.0078125
12.90061,500,-66.8,-57.3271741655964,-4.85309156499698,-3.39670497985921,-33.8812028304499,-33.5990373249688,38.8684557175684,-9.43022740803231,-6.15525035926766,-4.90274736985917,-1.36615625938793,-1.55205782771476,62.8821461151781,2.05380981721093,3.0078125
12.91008,500,-66.8,-57.3589573466245,-4.8041453160359,-3.39795074227869,-33.9146730264671,-33.6330168316321,38.8939527428493,-9.44618344967483,-6.13109996060205,-4.9051483311475,-1.39030665805354,-1.55323552253641,62.9483887007865,2.05380981721093,3.0078125
12.91831,500,-66.8,-57.3589573466245,-4.8041453160359,-3.39795074227869,-33.9146730264671,-33.6330168316321,38.8939527428493,-9.44618344967483,-6.13109996060205,-4.9051483311475,-1.39030665805354,-1.55323552253641,62.9483887007865,2.05380981721093,3.0078125
12.92728,500,-66.8,-57.3894693855656,-4.91379702132824,-3.39889884989397,-33.9492077274809,-33.6670058193713,38.9191760441283,-9.46198779922244,-6.1852028275915,-4.90748076381183,-1.33620379106409,-1.55433862058525,63.0169696098291,2.05380981721093,2.9765625
12.93634,500,-66.8,-57.4220084271544,-4.91640245703452,-3.39985589549838,-33.9837324045669,-33.7010043775664,38.944390509637,-9.47780624165982,-6.18648836657231,-4.90978044775453,-1.33491825208327,-1.55570269955829,63.0857117286027,2.05380981721093,2.9765625
12.94505,500,-66.8,-57.4540505621498,-4.91902000292401,-3.40082154156399,-34.0182475376094,-33.7350125922219,38.969596123523,-9.49363878474869,-6.18777988079656,-4.91205656693498,-1.33362673785902,-1.55703439364476,63.1546142807302,2.05380981721093,2.9765625
12.95372,500,-66.8,-57.1211993843948,-4.92161625717791,-3.40160420544805,-34.053272999794,-33.7690286335161,38.9947928986124,-9.50948539060383,-6.18906088958886,-4.89379418280061,-1.33234572906673,-1.53781909736904,63.2217470353852,2.05380981721093,2.9765625
12.96304,500,-66.8,-57.1377935213187,-4.92418613978593,-3.40238885923448,-34.0883121801468,-33.8030525213479,39.0199808201001,-9.52534606534251,-6.19032888643897,-4.89511457022152,-1.33107773221662,-1.53836714185367,63.2889517509487,2.05380981721093,2.9765625
12.9711,500,-66.8,-57.2128356011546,-4.90280572337685,-3.40320616136975,-34.1230419557068,-33.8370845822009,39.045159868617,-9.54122082227973,-6.17977964945195,-4.89972643905906,-1.34162696920364,-1.5422047040933,63.3560442487419,2.05380981721093,2.9765625
12.98016,500,-66.8,-57.2483857781751,-4.90598615775449,-3.40403510482759,-34.157764997139,-33.8711249324883,39.0703300279683,-9.55710966963448,-6.18134889652972,-4.90213110348749,-1.34005772212587,-1.54380284410704,63.4233185255265,2.05380981721093,2.9765625
12.98909,500,-66.8,-57.2483857781751,-4.90598615775449,-3.40403510482759,-34.157764997139,-33.8711249324883,39.0703300279683,-9.55710966963448,-6.18134889652972,-4.90213110348749,-1.34005772212587,-1.54380284410704,63.4233185255265,2.05380981721093,2.9765625
12.99732,500,-66.8,-57.2840017684606,-4.97419683062114,-3.40487562420665,-34.1931310953666,-33.9051736879694,39.0954912819953,-9.57301261551949,-6.21500448767193,-4.90454521697258,-1.30640213098366,-1.54539894536841,63.4921219772386,2.05380981721093,2.9765625
13.00661,500,-66.8,-57.3185426784995,-4.96975965514626,-3.40572705588618,-34.2284111505405,-33.939230957767,39.1206436146648,-9.58892966780057,-6.21281515633516,-4.90690451727477,-1.30859146232042,-1.54692881017671,63.5609671381079,2.05380981721093,2.9765625
13.01577,500,-66.8,-57.3522081794535,-4.97086779150597,-3.4065888467371,-34.2636619109236,-33.9732968454729,39.1457870100519,-9.60486083412454,-6.21336191804686,-4.90921991803707,-1.30804470060873,-1.54840400704459,63.6299636716278,2.05380981721093,2.9765625
13.02421,500,-66.8,-57.832182150989,-4.97197233932067,-3.40769514616086,-34.2982465240792,-34.0073737961729,39.1709214170175,-9.62080617759902,-6.21390690914702,-4.93666668370934,-1.30749970950857,-1.5750003462569,63.7014749527395,2.05380981721093,2.9765625
13.03329,500,-66.8,-57.0921284891101,-4.96327844516699,-3.40840354173029,-34.3338038860973,-34.0414578308283,39.1960468811707,-9.63676560876429,-6.20961728503435,-4.89554903224885,-1.31178933362123,-1.5327909840854,63.7688449079227,2.05380981721093,2.9765625
13.04234,500,-66.8,-57.1317901161566,-4.96521348263724,-3.40912667143404,-34.3693358762598,-34.0755490967807,39.221163386002,-9.65273913614851,-6.21057204515043,-4.89813142769028,-1.31083457350516,-1.5346743255328,63.8363965238134,2.05380981721093,2.9765625
13.05098,500,-66.8,-57.198608568042,-4.9673501690711,-3.40987866163145,-34.4048054019045,-34.1096478826348,39.2462709128977,-9.66872677153392,-6.21162630018113,-4.90224996671806,-1.30978031847446,-1.53807927073047,63.9042793580031,2.05380981721093,2.9765625
13.0599,500,-66.8,-57.198608568042,-4.9673501690711,-3.40987866163145,-34.4048054019045,-34.1096478826348,39.2462709128977,-9.66872677153392,-6.21162630018113,-4.90224996671806,-1.30978031847446,-1.53807927073047,63.9042793580031,2.05380981721093,2.9765625
13.06811,500,-66.8,-57.1920179755539,-4.97059893713742,-3.41062073691023,-34.440327720029,-34.1437540892416,39.2713694491245,-9.68472851741689,-6.21322926354684,-4.90224996671806,-1.30817735510874,-1.53733719698853,63.972130295225,2.05380981721093,2.9765625
13.07824,500,-66.8,-57.2690586717922,-5.04797360930935,-3.41100750438382,-34.4765246675465,-34.177864163523,39.2961295992656,-9.70053438820645,-6.25140643175147,-4.90695334505581,-1.27000018690412,-1.54130828575547,64.0419280571044,2.05380981721093,2.9375
13.0868,500,-66.8,-57.3172329513456,-5.04722880207641,-3.41141619079902,-34.5126576268826,-34.2119783246685,39.320880724535,-9.71635438771101,-6.25103893900205,-4.90985629201275,-1.27036767965354,-1.5438295655213,64.1119008295467,2.05380981721093,2.9375
13.0958,500,-66.8,-56.7971439906688,-5.04739073418876,-3.41154836099996,-34.5495458576963,-34.2460938075159,39.3456228542357,-9.73218845239133,-6.25111883736307,-4.88077799631219,-1.27028778129252,-1.51434797273197,64.1790607367175,2.05380981721093,2.9375
13.10415,500,-66.8,-56.8276638421568,-5.04716495984298,-3.41169539929984,-34.5864035547257,-34.2802107607464,39.3703559735929,-9.74803658771664,-6.25100743882744,-4.88256141513889,-1.27039917982815,-1.51600096427927,64.246301596123,2.05380981721093,2.9375
13.11373,500,-66.8,-57.4437600101027,-5.04672851166944,-3.41216450734224,-34.6223931906741,-34.3143324050571,39.3950800212695,-9.76389887169188,-6.2507920924503,-4.91731891835339,-1.27061452620528,-1.55061336818028,64.3167193888343,2.05380981721093,2.9375
13.12207,500,-66.8,-57.4736623707988,-5.02478014241969,-3.41264522827644,-34.6581316431629,-34.3484588565771,39.4197949830291,-9.77977530868664,-6.23996262382518,-4.91923382104192,-1.2814439948304,-1.55206534892967,64.3867808996501,2.05380981721093,2.9375
13.13145,500,-66.8,-57.5020390699086,-5.0271951853862,-3.41281743826629,-34.6938650279104,-34.3825870301969,39.4442379205143,-9.79549700311136,-6.24115422178568,-4.92106856198166,-1.28025239686991,-1.55342570817707,64.4569811478636,2.05380981721093,2.90625
13.14012,500,-66.8,-57.5323561492059,-5.10951606258749,-3.41300404550595,-34.7303932860286,-34.4167170698891,39.4686717455533,-9.81123285588322,-6.28177187983123,-4.92286032104209,-1.23963473882435,-1.5550475281718,64.5289826629742,2.05380981721093,2.90625
