time[s],gpsLat[deg],gpsLon[deg],gpsDir[deg],velocity[km/h],yawRate[deg/s],deltav[deg],deltas[deg],vs[-],RTT[ms],accel[0-1],brake[0-1],steering[deg],omegam[deg/s],um[-],thetam[deg],b[-],hmd rot x[deg],hmd rot y[deg],hmd rot z[deg]
57.91632,34.7748,135.3757,275.8,0,0,-3.9,25.1,5.62598,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.328,28.64638,0.06280529
57.92733,34.7748,135.3757,275.8,0,0,-3.9,25.1,5.62598,61,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3197,28.64346,0.06125252
57.93957,34.7748,135.3757,275.8,0,0,-3.9,25.1,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3337,28.63865,0.05962877
57.95033,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3004,28.60359,0.06106197
57.96125,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2969,28.60504,0.05736453
57.9727,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2938,28.62238,0.0325331
57.98332,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3081,28.61691,0.01523425
57.99411,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3098,28.62337,0.02179994
58.00529,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3039,28.6141,0.02963904
58.01703,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.626,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.322,28.60731,0.0211869
58.02833,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3297,28.6141,0.01479852
58.03954,34.7748,135.3757,275.8,0,0,-3.9,25.2,5.626,100,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3341,28.60923,0.01918993
58.05002,34.7748,135.3757,275.8,0,0.07,-3.9,25.2,5.626,100,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2934,28.75574,0.184916
58.06104,34.7748,135.3757,275.8,0,0.07,-3.9,25.2,5.626,63,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3089,28.76369,0.1954826
58.07263,34.7748,135.3757,275.8,0,0.07,-3.9,25.2,5.626,63,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3035,28.73798,0.1827377
58.08302,34.7748,135.3757,275.8,0,0.07,-3.9,25.2,5.626,78,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2969,28.74693,0.1739424
58.09505,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,78,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3023,28.74145,0.1886124
58.10625,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,78,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3048,28.72524,0.1748715
58.11729,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,81,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2974,28.72797,0.1588629
58.12796,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2953,28.71722,0.1591776
58.13913,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2831,28.72077,0.1218807
58.14993,34.7748,135.3757,275.81,0,-0.02,-3.9,24.3,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2883,28.71973,0.1081164
58.16106,34.7748,135.3757,275.81,0,0.02,-3.9,25.4,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2899,28.75065,0.04046274
58.17341,34.7748,135.3757,275.81,0,0.02,-3.9,25.4,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2818,28.74572,-0.004437102
58.18365,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.275,28.74461,0.001909794
58.196,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2618,28.73627,359.9706
58.20691,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,78,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2705,28.73035,359.9674
58.21687,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,78,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2711,28.71811,359.934
58.22787,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,78,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2875,28.71654,359.9623
58.23941,34.7748,135.3757,275.81,0,0.05,-3.9,25.4,5.62598,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2813,28.69761,359.8949
58.24991,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2838,28.7142,359.8474
58.26107,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2795,28.70819,359.8569
58.27288,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,73,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2837,28.67864,359.828
58.28326,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,73,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2861,28.69053,359.8371
58.29434,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,96,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2891,28.66615,359.8376
58.30569,34.7748,135.3757,275.81,0,-0.01,-3.9,24.5,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2828,28.66122,359.8352
58.31615,34.7748,135.3757,275.81,0,0,-3.9,25.3,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3044,28.64574,359.8182
58.32818,34.7748,135.3757,275.81,0,0,-3.9,25.3,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2865,28.63949,359.7557
58.33887,34.7748,135.3757,275.81,0,0,-3.9,25.3,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3004,28.62645,359.7566
58.34962,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.313,28.60938,359.7468
58.36074,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,64,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3163,28.6228,359.7376
58.37355,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3193,28.62916,359.6973
58.38364,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3085,28.62667,359.7002
58.39431,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.62598,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3285,28.62506,359.7025
58.40525,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.62598,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3227,28.62045,359.7063
58.41617,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.62598,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3221,28.62942,359.6585
58.42825,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.62598,71,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.322,28.64099,359.644
58.43936,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,56,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3205,28.64806,359.5987
58.45018,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,56,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3206,28.63767,359.555
58.46112,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,56,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3209,28.62514,359.5677
58.47262,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,56,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.321,28.63754,359.5381
58.48309,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,56,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3185,28.6303,359.5309
58.49417,34.7748,135.3757,275.82,0,0.02,-3.9,25.3,5.62598,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.32,28.62605,359.5069
58.50643,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3069,28.62459,359.517
58.51699,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,88,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3221,28.61274,359.5098
58.52801,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,88,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3113,28.61559,359.5117
58.53914,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,88,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.312,28.60915,359.5204
58.55017,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,88,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3205,28.59397,359.5119
58.5609,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.314,28.60181,359.5179
58.57257,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3252,28.60305,359.5234
58.5839,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,86,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3166,28.59406,359.5184
58.59569,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.313,28.58077,359.507
58.60649,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3056,28.57459,359.519
58.61712,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3223,28.54143,359.4843
58.62758,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3301,28.54263,359.4686
58.63848,34.7748,135.3757,275.82,0,0.09,-3.9,25.3,5.626,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3269,28.53994,359.472
58.65054,34.7748,135.3757,275.82,0,-0.01,-3.9,24.1,5.626,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3216,28.54953,359.4567
58.66146,34.7748,135.3757,275.82,0,-0.01,-3.9,24.1,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3214,28.52495,359.4612
58.67313,34.7748,135.3757,275.82,0,-0.01,-3.9,24.1,5.626,44,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3259,28.50969,359.4256
58.68349,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,44,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3143,28.51332,359.4312
58.69514,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,44,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3168,28.51061,359.3997
58.70598,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,44,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3162,28.50747,359.3972
58.71713,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.3291,28.49588,359.3901
58.72834,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.3221,28.47821,359.3922
58.73989,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.32,28.47702,359.399
58.75014,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2653,28.62723,359.6329
58.76116,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2335,28.63542,359.6238
58.77282,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2427,28.61485,359.6509
58.78331,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.62598,45,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2441,28.60524,359.656
58.79406,34.7748,135.3757,275.82,0,0.05,-3.9,25.2,5.62598,45,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.228,28.64257,359.6554
58.80513,34.7748,135.3757,275.82,0,0.05,-3.9,25.2,5.62598,45,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2357,28.66151,359.5864
58.81741,34.7748,135.3757,275.82,0,0.05,-3.9,25.2,5.62598,45,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2318,28.64717,359.5857
58.82817,34.7748,135.3757,275.82,0,0.05,-3.9,25.2,5.62598,45,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2331,28.65385,359.5843
58.83921,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2413,28.64219,359.5802
58.85055,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2373,28.65107,359.555
58.86171,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2392,28.62799,359.567
58.87338,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2498,28.65252,359.5379
58.88354,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2413,28.63461,359.5363
58.8954,34.7748,135.3757,275.82,0,-0.02,-3.9,24.5,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.24,28.64647,359.505
58.90658,34.7748,135.3757,275.82,0,0,-3.9,25.4,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2667,28.62189,359.5012
58.91708,34.7748,135.3757,275.82,0,0,-3.9,25.4,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2648,28.59422,359.4848
58.92782,34.7748,135.3757,275.82,0,0,-3.9,25,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2491,28.5942,359.475
58.93874,34.7748,135.3757,275.82,0,0,-3.9,25,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2693,28.59242,359.4811
58.95065,34.7748,135.3757,275.82,0,0,-3.9,25,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2648,28.59934,359.4646
58.96173,34.7748,135.3757,275.82,0,0,-3.9,25,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2723,28.5906,359.4572
58.97301,34.7748,135.3757,275.82,0,0,-3.9,25,5.626,75,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2705,28.57639,359.4413
58.98355,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2712,28.57414,359.4445
58.9941,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2797,28.56767,359.4199
59.00674,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2635,28.56996,359.4207
59.01692,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2715,28.57086,359.382
59.02763,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2714,28.56072,359.3928
59.03881,34.7748,135.3757,275.82,0,0.02,-3.9,25,5.62598,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2609,28.55003,359.3803
59.05071,34.7748,135.3757,275.82,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2505,28.55064,359.3683
59.0615,34.7748,135.3757,275.82,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2583,28.52838,359.3671
59.0729,34.7748,135.3757,275.82,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2701,28.52255,359.3684
59.08394,34.7748,135.3757,275.82,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2605,28.52149,359.352
59.09457,34.7748,135.3757,275.82,0,0,-3.9,24.8,5.62598,63,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2616,28.53084,359.3552
59.10537,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.62598,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2665,28.5125,359.3613
59.1165,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.62598,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2729,28.50049,359.3478
59.12843,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.62598,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2589,28.5097,359.338
59.13958,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2653,28.51077,359.3434
59.15024,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2566,28.50597,359.3337
59.16137,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,55,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2628,28.49703,359.3249
59.1726,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,70,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2806,28.48868,359.3283
59.18337,34.7748,135.3757,275.82,0,0,-3.9,25.2,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2737,28.47421,359.3264
59.19436,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2727,28.49966,359.2969
59.207,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2799,28.47623,359.2888
59.21698,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2835,28.47503,359.3088
59.22823,34.7748,135.3757,275.82,0,0,-3.9,25.1,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2858,28.48807,359.2813
59.23924,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2759,28.46623,359.2841
59.2505,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.287,28.46618,359.2862
59.26102,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2736,28.46479,359.291
59.27234,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2873,28.44176,359.2778
59.28333,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2843,28.4403,359.2708
59.29495,34.7748,135.3757,275.82,0,0.03,-3.9,25.2,5.626,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2965,28.4412,359.24
59.30615,34.7748,135.3757,275.82,0,0.02,-3.9,24.7,5.62598,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2776,28.43245,359.2363
59.3171,34.7748,135.3757,275.82,0,0.02,-3.9,24.7,5.62598,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2968,28.42633,359.2384
59.3277,34.7748,135.3757,275.82,0,0.02,-3.9,24.7,5.62598,59,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2796,28.40465,359.2391
59.3387,34.7748,135.3757,275.82,0,0.02,-3.9,24.7,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.279,28.41465,359.2192
59.35051,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2683,28.40909,359.2295
59.36145,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2734,28.41762,359.2398
59.37293,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2653,28.39484,359.222
59.38353,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2449,28.38335,359.2181
59.39436,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,100,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2598,28.39373,359.2153
59.40547,34.7748,135.3757,275.82,0,-0.01,-3.9,24.8,5.62598,68,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2635,28.36761,359.2083
59.4163,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2672,28.37123,359.2157
59.42834,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2459,28.3724,359.2169
59.43956,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2502,28.36789,359.2136
59.45039,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.626,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.242,28.34346,359.2211
59.4612,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.626,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2372,28.33979,359.2123
59.47235,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.626,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2297,28.34818,359.2072
59.48302,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.626,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.223,28.33017,359.2134
59.4941,34.7748,135.3757,275.82,0,-0.01,-3.9,25.1,5.626,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2279,28.35635,359.2094
59.50651,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2375,28.32052,359.1867
59.51698,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2299,28.32678,359.1807
59.52808,34.7748,135.3757,275.82,0,0,-3.9,25.3,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2416,28.31825,359.1684
59.53935,34.7748,135.3757,275.82,0,0.04,-3.9,25.2,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2384,28.31691,359.174
59.54999,34.7748,135.3757,275.82,0,0.04,-3.9,25.2,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2423,28.31605,359.1605
59.56097,34.7748,135.3757,275.82,0,0.04,-3.9,25.2,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2297,28.30627,359.1863
59.57207,34.7748,135.3757,275.82,0,0.04,-3.9,25.2,5.626,83,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2389,28.29688,359.1726
59.58468,34.7748,135.3757,275.82,0,0.04,-3.9,25.2,5.626,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2315,28.29388,359.1611
59.59498,34.7748,135.3757,275.82,0,-0.01,-3.9,24.6,5.62598,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2318,28.30567,359.1427
59.60632,34.7748,135.3757,275.82,0,-0.01,-3.9,24.6,5.62598,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2328,28.29184,359.1433
59.61676,34.7748,135.3757,275.82,0,-0.01,-3.9,24.6,5.62598,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2266,28.27895,359.1405
59.62791,34.7748,135.3757,275.82,0,-0.01,-3.9,24.6,5.62598,80,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,351.2452,28.27717,359.1273
59.63874,34.7748,135.3757,275.82,0,-0.01,-3.9,24.6,5.62598,58,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2431,28.26975,359.1401
59.64964,34.7748,135.3757,275.82,0,0.03,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2419,28.26872,359.1346
59.66177,34.7748,135.3757,275.82,0,0.03,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2563,28.25748,359.1435
59.67321,34.7748,135.3757,275.82,0,0.03,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2513,28.24214,359.131
59.68414,34.7748,135.3757,275.82,0,0.03,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2483,28.24286,359.1326
59.69476,34.7748,135.3757,275.82,0,0.03,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2425,28.23074,359.1255
59.7058,34.7748,135.3757,275.82,0,0.01,-3.9,24.7,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2471,28.23108,359.1162
59.71634,34.7748,135.3757,275.82,0,0.01,-3.9,24.7,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2556,28.22505,359.1245
59.72758,34.7748,135.3757,275.82,0,0.01,-3.9,24.7,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2523,28.20529,359.1255
59.73871,34.7748,135.3757,275.82,0,0.01,-3.9,24.7,5.62598,92,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,351.2553,28.1884,359.1014
